[INFO ][memory ][Mon Oct 15 05:01:56 2018][1539572516284][39702] [YC#25204] 1515465.546-1515465.793: YC 22368771KB->14823552KB (25165824KB), 0.248 s, sum of pauses 245.452 ms, longest pause 245.452 ms.
[INFO ][memory ][Mon Oct 15 05:01:54 2018][1539572514691][31471] [YC#26633] 1515463.958-1515464.206: YC 23054366KB->15637829KB (25165824KB), 0.248 s, sum of pauses 246.145 ms, longest pause 246.145 ms.
[INFO ][memory ][Mon Oct 15 05:01:33 2018][1539572493788][39702] [YC#25196] 1515443.092-1515443.360: YC 16594382KB->9091586KB (25165824KB), 0.268 s, sum of pauses 263.656 ms, longest pause 263.656 ms.
[INFO ][memory ][Mon Oct 15 05:01:32 2018][1539572492507][31471] [YC#26625] 1515441.725-1515442.083: YC 16567969KB->9163653KB (25165824KB), 0.357 s, sum of pauses 354.322 ms, longest pause 354.322 ms.
[INFO ][memory ][Mon Oct 15 05:01:52 2018][1539572512376][31471] [YC#26632] 1515461.595-1515461.897: YC 22065527KB->14631092KB (25165824KB), 0.302 s, sum of pauses 290.575 ms, longest pause 290.575 ms.
[INFO ][memory ][Mon Oct 15 05:01:27 2018][1539572487990][39702] [OC#12376] 1515436.879-1515437.577: OC 15563114KB->4788376KB (25165824KB), 0.699 s, sum of pauses 645.595 ms, longest pause 645.595 ms.
[INFO ][memory ][Mon Oct 15 05:01:26 2018][1539572486639][31471] [OC#11009] 1515435.445-1515436.231: OC 18673659KB->5086378KB (25165824KB), 0.787 s, sum of pauses 731.581 ms, longest pause 731.581 ms.
[INFO ][memory ][Mon Oct 15 05:01:50 2018][1539572510463][22283] [YC#25352] 1515458.815-1515458.981: YC 22006251KB->14467851KB (25165824KB), 0.166 s, sum of pauses 163.628 ms, longest pause 163.628 ms.
[INFO ][memory ][Mon Oct 15 05:01:21 2018][1539572481593][31471] [YC#26624] 1515430.131-1515430.369: YC 16669910KB->9378166KB (25165824KB), 0.239 s, sum of pauses 236.455 ms, longest pause 236.455 ms.
[INFO ][memory ][Mon Oct 15 05:01:21 2018][1539572481660][39702] [OC#12375] 1515430.222-1515431.265: OC 18892371KB->4827400KB (25165824KB), 1.043 s, sum of pauses 988.643 ms, longest pause 988.643 ms.
[INFO ][memory ][Mon Oct 15 05:01:19 2018][1539572479371][22283] [OC#10959] 1515427.158-1515427.974: OC 16803862KB->4860024KB (25165824KB), 0.816 s, sum of pauses 751.379 ms, longest pause 751.379 ms.
[INFO ][memory ][Mon Oct 15 05:01:16 2018][1539572476130][31471] [OC#11008] 1515423.944-1515424.921: OC 17039690KB->5046667KB (25165824KB), 0.978 s, sum of pauses 908.548 ms, longest pause 908.548 ms.
[INFO ][memory ][Mon Oct 15 05:01:15 2018][1539572475422][39702] [YC#25195] 1515423.997-1515424.216: YC 17740459KB->10361607KB (25165824KB), 0.219 s, sum of pauses 216.270 ms, longest pause 216.270 ms.
[INFO ][memory ][Mon Oct 15 05:01:14 2018][1539572474979][22283] [YC#25344] 1515423.364-1515423.595: YC 17533576KB->10113194KB (25165824KB), 0.231 s, sum of pauses 225.818 ms, longest pause 225.818 ms.
[INFO ][memory ][Mon Oct 15 05:01:11 2018][1539572471724][31471] [YC#26623] 1515420.278-1515420.528: YC 17735855KB->10442840KB (25165824KB), 0.250 s, sum of pauses 247.990 ms, longest pause 247.990 ms.
[INFO ][memory ][Mon Oct 15 05:01:08 2018][1539572468813][39702] [YC#25194] 1515417.400-1515417.625: YC 16401332KB->9028954KB (25165824KB), 0.225 s, sum of pauses 222.839 ms, longest pause 222.839 ms.
[INFO ][memory ][Mon Oct 15 05:01:07 2018][1539572467763][22283] [YC#25343] 1515416.157-1515416.398: YC 16349282KB->8943629KB (25165824KB), 0.241 s, sum of pauses 238.153 ms, longest pause 238.153 ms.
[INFO ][memory ][Mon Oct 15 05:01:05 2018][1539572465574][31471] [YC#26622] 1515414.109-1515414.395: YC 16653093KB->9360908KB (25165824KB), 0.286 s, sum of pauses 283.334 ms, longest pause 283.334 ms.
[INFO ][memory ][Mon Oct 15 05:01:02 2018][1539572462629][39702] [OC#12374] 1515410.837-1515411.458: OC 16338997KB->4937983KB (25165824KB), 0.621 s, sum of pauses 569.616 ms, longest pause 569.616 ms.
[INFO ][memory ][Mon Oct 15 05:01:01 2018][1539572461108][22283] [OC#10958] 1515408.192-1515408.932: OC 15829792KB->4951510KB (25165824KB), 0.740 s, sum of pauses 686.540 ms, longest pause 686.540 ms.
[INFO ][memory ][Mon Oct 15 05:00:58 2018][1539572458831][31471] [OC#11007] 1515406.983-1515407.670: OC 15300700KB->5204400KB (25165824KB), 0.687 s, sum of pauses 639.610 ms, longest pause 639.610 ms.
[INFO ][memory ][Mon Oct 15 05:00:55 2018][1539572455444][39702] [OC#12373] 1515403.587-1515404.293: OC 15891551KB->4878830KB (25165824KB), 0.706 s, sum of pauses 651.300 ms, longest pause 651.300 ms.
[INFO ][memory ][Mon Oct 15 05:01:49 2018][1539572509938][31471] [YC#26631] 1515459.216-1515459.466: YC 21096930KB->13682705KB (25165824KB), 0.250 s, sum of pauses 247.079 ms, longest pause 247.079 ms.
[INFO ][memory ][Mon Oct 15 05:00:51 2018][1539572451070][31471] [OC#11006] 1515399.126-1515399.930: OC 17193250KB->5080728KB (25165824KB), 0.805 s, sum of pauses 759.861 ms, longest pause 759.861 ms.
[INFO ][memory ][Mon Oct 15 05:01:47 2018][1539572507854][31471] [YC#26630] 1515457.066-1515457.388: YC 20107965KB->12675344KB (25165824KB), 0.322 s, sum of pauses 317.788 ms, longest pause 317.788 ms.
[INFO ][memory ][Mon Oct 15 05:00:46 2018][1539572446855][39702] [OC#12372] 1515395.134-1515395.727: OC 15947767KB->4829561KB (25165824KB), 0.593 s, sum of pauses 528.217 ms, longest pause 528.217 ms.
[INFO ][memory ][Mon Oct 15 05:00:45 2018][1539572445702][31471] [YC#26621] 1515394.319-1515394.578: YC 16481613KB->9132883KB (25165824KB), 0.258 s, sum of pauses 255.611 ms, longest pause 255.611 ms.
[INFO ][memory ][Mon Oct 15 05:01:47 2018][1539572507145][22283] [YC#25351] 1515455.488-1515455.672: YC 21046196KB->13513481KB (25165824KB), 0.184 s, sum of pauses 182.092 ms, longest pause 182.092 ms.
[INFO ][memory ][Mon Oct 15 05:00:39 2018][1539572439915][39702] [OC#12371] 1515388.307-1515388.806: OC 15256923KB->4805513KB (25165824KB), 0.500 s, sum of pauses 447.447 ms, longest pause 447.447 ms.
[INFO ][memory ][Mon Oct 15 05:00:39 2018][1539572439160][31471] [OC#11005] 1515387.013-1515388.053: OC 15525588KB->5031524KB (25165824KB), 1.040 s, sum of pauses 990.678 ms, longest pause 990.678 ms.
[INFO ][memory ][Mon Oct 15 05:01:45 2018][1539572505384][31471] [YC#26629] 1515454.533-1515454.925: YC 19172304KB->11756475KB (25165824KB), 0.391 s, sum of pauses 386.566 ms, longest pause 386.566 ms.
[INFO ][memory ][Mon Oct 15 05:00:33 2018][1539572433304][39702] [OC#12370] 1515381.671-1515382.214: OC 15578478KB->4786183KB (25165824KB), 0.543 s, sum of pauses 484.604 ms, longest pause 484.604 ms.
[INFO ][memory ][Mon Oct 15 05:01:44 2018][1539572504699][22283] [YC#25350] 1515453.019-1515453.233: YC 20162481KB->12638498KB (25165824KB), 0.214 s, sum of pauses 207.829 ms, longest pause 207.829 ms.
[INFO ][memory ][Mon Oct 15 05:01:43 2018][1539572503514][31471] [YC#26628] 1515452.702-1515453.059: YC 18136523KB->10709877KB (25165824KB), 0.358 s, sum of pauses 347.053 ms, longest pause 347.053 ms.
[INFO ][memory ][Mon Oct 15 05:01:42 2018][1539572502306][22283] [YC#25349] 1515450.632-1515450.847: YC 19199046KB->11663083KB (25165824KB), 0.214 s, sum of pauses 209.849 ms, longest pause 209.849 ms.
[INFO ][memory ][Mon Oct 15 05:00:25 2018][1539572425912][39702] [OC#12369] 1515374.074-1515374.842: OC 15348180KB->4635730KB (25165824KB), 0.768 s, sum of pauses 702.349 ms, longest pause 702.349 ms.
[INFO ][memory ][Mon Oct 15 05:00:22 2018][1539572422040][39702] [YC#25193] 1515370.806-1515370.981: YC 16247930KB->8768882KB (25165824KB), 0.175 s, sum of pauses 172.950 ms, longest pause 172.950 ms.
[INFO ][memory ][Mon Oct 15 05:01:41 2018][1539572501580][31471] [YC#26627] 1515450.819-1515451.131: YC 17160983KB->9728537KB (25165824KB), 0.312 s, sum of pauses 304.842 ms, longest pause 304.842 ms.
[INFO ][memory ][Mon Oct 15 05:00:21 2018][1539572421944][22283] [YC#25341] 1515369.682-1515369.876: YC 16237262KB->8863248KB (25165824KB), 0.193 s, sum of pauses 191.107 ms, longest pause 191.107 ms.
[INFO ][memory ][Mon Oct 15 05:01:40 2018][1539572500216][22283] [YC#25348] 1515448.574-1515448.762: YC 18313161KB->10773688KB (25165824KB), 0.188 s, sum of pauses 185.269 ms, longest pause 185.269 ms.
[INFO ][memory ][Mon Oct 15 05:00:16 2018][1539572416016][39702] [OC#12368] 1515364.450-1515364.972: OC 15093628KB->4759554KB (25165824KB), 0.522 s, sum of pauses 477.005 ms, longest pause 477.005 ms.
[INFO ][memory ][Mon Oct 15 05:00:16 2018][1539572416181][22283] [OC#10953] 1515363.258-1515364.129: OC 14942558KB->4906478KB (25165824KB), 0.870 s, sum of pauses 805.794 ms, longest pause 805.794 ms.
[INFO ][memory ][Mon Oct 15 05:01:39 2018][1539572499467][31471] [YC#26626] 1515448.715-1515449.024: YC 16051354KB->8677030KB (25165824KB), 0.309 s, sum of pauses 268.496 ms, longest pause 268.496 ms.
[INFO ][memory ][Mon Oct 15 05:01:37 2018][1539572497349][22283] [YC#25347] 1515445.739-1515445.903: YC 17317108KB->9802556KB (25165824KB), 0.163 s, sum of pauses 161.402 ms, longest pause 161.402 ms.
[INFO ][memory ][Mon Oct 15 05:01:36 2018][1539572496658][31471] [OC#11010] 1515444.278-1515446.222: OC 16680241KB->5040447KB (25165824KB), 1.944 s, sum of pauses 1829.687 ms, longest pause 1829.687 ms.
[INFO ][memory ][Mon Oct 15 05:01:34 2018][1539572494038][22283] [YC#25346] 1515442.424-1515442.601: YC 16311503KB->8814218KB (25165824KB), 0.176 s, sum of pauses 173.531 ms, longest pause 173.531 ms.
[INFO ][memory ][Mon Oct 15 05:01:30 2018][1539572490128][22283] [OC#10960] 1515437.527-1515438.702: OC 16457970KB->4798895KB (25165824KB), 1.175 s, sum of pauses 1119.562 ms, longest pause 1119.562 ms.
[INFO ][memory ][Mon Oct 15 05:01:25 2018][1539572485455][22283] [YC#25345] 1515433.811-1515434.041: YC 16979505KB->9575366KB (25165824KB), 0.230 s, sum of pauses 227.012 ms, longest pause 227.012 ms.
[INFO ][memory ][Mon Oct 15 05:00:52 2018][1539572452699][22283] [OC#10957] 1515399.679-1515400.546: OC 14816910KB->4896305KB (25165824KB), 0.867 s, sum of pauses 821.709 ms, longest pause 821.709 ms.
[INFO ][memory ][Mon Oct 15 05:00:47 2018][1539572447197][22283] [YC#25342] 1515394.797-1515395.059: YC 16470336KB->9071887KB (25165824KB), 0.262 s, sum of pauses 259.172 ms, longest pause 259.172 ms.
[INFO ][memory ][Mon Oct 15 05:00:05 2018][1539572405666][22283] [OC#10952] 1515353.066-1515353.643: OC 14108430KB->4835363KB (25165824KB), 0.576 s, sum of pauses 516.601 ms, longest pause 516.601 ms.
[INFO ][memory ][Mon Oct 15 05:00:40 2018][1539572440702][22283] [OC#10956] 1515387.840-1515388.582: OC 15118090KB->4900874KB (25165824KB), 0.742 s, sum of pauses 660.548 ms, longest pause 660.548 ms.
[INFO ][memory ][Mon Oct 15 05:00:04 2018][1539572404959][39702] [OC#12367] 1515353.344-1515353.946: OC 13735113KB->4616646KB (25165824KB), 0.602 s, sum of pauses 552.797 ms, longest pause 552.797 ms.
[INFO ][memory ][Mon Oct 15 05:00:33 2018][1539572433857][22283] [OC#10955] 1515380.950-1515381.756: OC 15335388KB->4845891KB (25165824KB), 0.806 s, sum of pauses 744.125 ms, longest pause 744.125 ms.
[INFO ][memory ][Mon Oct 15 05:00:32 2018][1539572432274][31471] [OC#11004] 1515380.073-1515381.187: OC 21526812KB->4982223KB (25165824KB), 1.113 s, sum of pauses 1068.220 ms, longest pause 1068.220 ms.
[INFO ][memory ][Mon Oct 15 05:00:26 2018][1539572426845][22283] [OC#10954] 1515374.180-1515374.762: OC 16133105KB->4949114KB (25165824KB), 0.582 s, sum of pauses 519.566 ms, longest pause 519.566 ms.
[INFO ][memory ][Mon Oct 15 05:04:23 2018][1539572663861][31471] [YC#26658] 1515612.709-1515612.966: YC 16788783KB->9410735KB (25165824KB), 0.257 s, sum of pauses 254.318 ms, longest pause 254.318 ms.
[INFO ][memory ][Mon Oct 15 05:04:17 2018][1539572657170][22283] [OC#10969] 1515604.655-1515605.285: OC 14673332KB->4471764KB (25165824KB), 0.630 s, sum of pauses 586.114 ms, longest pause 586.114 ms.
[INFO ][memory ][Mon Oct 15 05:04:11 2018][1539572651814][31471] [OC#11018] 1515600.363-1515600.952: OC 15767767KB->5000790KB (25165824KB), 0.588 s, sum of pauses 543.986 ms, longest pause 543.986 ms.
[INFO ][memory ][Mon Oct 15 05:04:11 2018][1539572651808][39702] [OC#12386] 1515600.380-1515600.945: OC 14004095KB->4598801KB (25165824KB), 0.565 s, sum of pauses 521.979 ms, longest pause 521.979 ms.
[INFO ][memory ][Mon Oct 15 05:04:04 2018][1539572644336][22283] [OC#10968] 1515591.949-1515592.486: OC 14875836KB->4420830KB (25165824KB), 0.537 s, sum of pauses 494.593 ms, longest pause 494.593 ms.
[INFO ][memory ][Mon Oct 15 05:04:00 2018][1539572640346][39702] [OC#12385] 1515588.846-1515589.514: OC 15712157KB->4582570KB (25165824KB), 0.668 s, sum of pauses 620.143 ms, longest pause 620.143 ms.
[INFO ][memory ][Mon Oct 15 05:03:55 2018][1539572635214][22283] [OC#10967] 1515582.617-1515583.389: OC 15118012KB->4445878KB (25165824KB), 0.772 s, sum of pauses 726.588 ms, longest pause 726.588 ms.
[INFO ][memory ][Mon Oct 15 05:03:32 2018][1539572612923][31471] [YC#26656] 1515561.904-1515562.167: YC 18121353KB->10728628KB (25165824KB), 0.264 s, sum of pauses 261.355 ms, longest pause 261.355 ms.
[INFO ][memory ][Mon Oct 15 05:03:26 2018][1539572606726][31471] [YC#26655] 1515555.698-1515555.987: YC 16774155KB->9438290KB (25165824KB), 0.289 s, sum of pauses 286.974 ms, longest pause 286.974 ms.
[INFO ][memory ][Mon Oct 15 05:03:20 2018][1539572600444][31471] [OC#11014] 1515548.777-1515549.723: OC 23691590KB->5134536KB (25165824KB), 0.945 s, sum of pauses 887.325 ms, longest pause 887.325 ms.
[INFO ][memory ][Mon Oct 15 05:02:43 2018][1539572563624][31471] [OC#11013] 1515511.462-1515513.004: OC 19077856KB->4943587KB (25165824KB), 1.542 s, sum of pauses 1468.503 ms, longest pause 1468.503 ms.
[INFO ][memory ][Mon Oct 15 05:03:15 2018][1539572595562][31471] [YC#26654] 1515544.578-1515544.854: YC 23801636KB->16405542KB (25165824KB), 0.276 s, sum of pauses 271.934 ms, longest pause 271.934 ms.
[INFO ][memory ][Mon Oct 15 05:03:09 2018][1539572589964][31471] [YC#26653] 1515538.958-1515539.271: YC 22382866KB->14981699KB (25165824KB), 0.313 s, sum of pauses 311.134 ms, longest pause 311.134 ms.
[INFO ][memory ][Mon Oct 15 05:02:43 2018][1539572563121][22283] [YC#25367] 1515511.318-1515511.494: YC 15954598KB->8380508KB (25165824KB), 0.176 s, sum of pauses 173.554 ms, longest pause 173.554 ms.
[INFO ][memory ][Mon Oct 15 05:02:56 2018][1539572576815][39702] [YC#25219] 1515525.868-1515526.158: YC 17479117KB->9976922KB (25165824KB), 0.290 s, sum of pauses 287.454 ms, longest pause 287.454 ms.
[INFO ][memory ][Mon Oct 15 05:02:52 2018][1539572572127][39702] [YC#25218] 1515521.299-1515521.483: YC 16276526KB->8830432KB (25165824KB), 0.184 s, sum of pauses 181.769 ms, longest pause 181.769 ms.
[INFO ][memory ][Mon Oct 15 05:02:46 2018][1539572566390][39702] [OC#12380] 1515515.170-1515515.762: OC 15530800KB->4716895KB (25165824KB), 0.592 s, sum of pauses 534.479 ms, longest pause 534.479 ms.
[INFO ][memory ][Mon Oct 15 05:02:41 2018][1539572561010][39702] [OC#12379] 1515509.645-1515510.397: OC 24475334KB->4723746KB (25165824KB), 0.751 s, sum of pauses 652.347 ms, longest pause 652.347 ms.
[INFO ][memory ][Mon Oct 15 05:02:37 2018][1539572557309][39702] [YC#25217] 1515506.534-1515506.706: YC 24269783KB->16721549KB (25165824KB), 0.172 s, sum of pauses 169.638 ms, longest pause 169.638 ms.
[INFO ][memory ][Mon Oct 15 05:02:36 2018][1539572556477][31471] [YC#26646] 1515505.569-1515505.877: YC 17501783KB->9968768KB (25165824KB), 0.308 s, sum of pauses 303.720 ms, longest pause 303.720 ms.
[INFO ][memory ][Mon Oct 15 05:02:34 2018][1539572554107][39702] [YC#25216] 1515503.246-1515503.513: YC 23265219KB->15721512KB (25165824KB), 0.267 s, sum of pauses 263.322 ms, longest pause 263.322 ms.
[INFO ][memory ][Mon Oct 15 05:02:33 2018][1539572553308][31471] [YC#26645] 1515502.449-1515502.717: YC 16361882KB->8808960KB (25165824KB), 0.267 s, sum of pauses 264.868 ms, longest pause 264.868 ms.
[INFO ][memory ][Mon Oct 15 05:02:39 2018][1539572559659][31471] [YC#26647] 1515508.772-1515509.051: YC 18737812KB->11176734KB (25165824KB), 0.278 s, sum of pauses 276.317 ms, longest pause 276.317 ms.
[INFO ][memory ][Mon Oct 15 05:02:39 2018][1539572559391][22283] [OC#10963] 1515507.005-1515507.774: OC 14786691KB->4529382KB (25165824KB), 0.769 s, sum of pauses 698.616 ms, longest pause 698.616 ms.
[INFO ][memory ][Mon Oct 15 05:02:29 2018][1539572549756][39702] [YC#25215] 1515498.995-1515499.173: YC 22275656KB->14706660KB (25165824KB), 0.179 s, sum of pauses 176.912 ms, longest pause 176.912 ms.
[INFO ][memory ][Mon Oct 15 05:02:28 2018][1539572548994][31471] [OC#11012] 1515497.264-1515498.415: OC 25117724KB->4921004KB (25165824KB), 1.151 s, sum of pauses 1076.408 ms, longest pause 1076.408 ms.
[INFO ][memory ][Mon Oct 15 05:02:26 2018][1539572546151][31471] [YC#26644] 1515495.247-1515495.579: YC 24075591KB->16674219KB (25165824KB), 0.332 s, sum of pauses 321.477 ms, longest pause 321.477 ms.
[INFO ][memory ][Mon Oct 15 05:02:25 2018][1539572545907][39702] [YC#25214] 1515495.156-1515495.335: YC 21324458KB->13730192KB (25165824KB), 0.179 s, sum of pauses 177.080 ms, longest pause 177.080 ms.
[INFO ][memory ][Mon Oct 15 05:02:24 2018][1539572544382][31471] [YC#26643] 1515493.505-1515493.815: YC 23048425KB->15598475KB (25165824KB), 0.310 s, sum of pauses 264.618 ms, longest pause 264.618 ms.
[INFO ][memory ][Mon Oct 15 05:02:23 2018][1539572543487][39702] [YC#25213] 1515492.765-1515492.921: YC 20331959KB->12753061KB (25165824KB), 0.157 s, sum of pauses 154.922 ms, longest pause 154.922 ms.
[INFO ][memory ][Mon Oct 15 05:02:36 2018][1539572556476][22283] [YC#25366] 1515504.670-1515504.868: YC 16130800KB->8524551KB (25165824KB), 0.197 s, sum of pauses 195.222 ms, longest pause 195.222 ms.
[INFO ][memory ][Mon Oct 15 05:02:32 2018][1539572552521][22283] [OC#10962] 1515499.965-1515500.923: OC 24181634KB->4599438KB (25165824KB), 0.959 s, sum of pauses 898.093 ms, longest pause 898.093 ms.
[INFO ][memory ][Mon Oct 15 05:02:21 2018][1539572541514][31471] [YC#26642] 1515490.670-1515490.955: YC 22010426KB->14597430KB (25165824KB), 0.285 s, sum of pauses 282.863 ms, longest pause 282.863 ms.
[INFO ][memory ][Mon Oct 15 05:02:20 2018][1539572540241][39702] [YC#25212] 1515489.521-1515489.684: YC 19366173KB->11808223KB (25165824KB), 0.163 s, sum of pauses 161.415 ms, longest pause 161.415 ms.
[INFO ][memory ][Mon Oct 15 05:02:19 2018][1539572539048][31471] [YC#26641] 1515488.213-1515488.496: YC 21063741KB->13654484KB (25165824KB), 0.283 s, sum of pauses 279.127 ms, longest pause 279.127 ms.
[INFO ][memory ][Mon Oct 15 05:02:17 2018][1539572537538][39702] [YC#25211] 1515486.821-1515486.989: YC 18367526KB->10813943KB (25165824KB), 0.168 s, sum of pauses 163.770 ms, longest pause 163.770 ms.
[INFO ][memory ][Mon Oct 15 05:02:16 2018][1539572536777][31471] [YC#26640] 1515485.938-1515486.231: YC 20000082KB->12596484KB (25165824KB), 0.293 s, sum of pauses 289.721 ms, longest pause 289.721 ms.
[INFO ][memory ][Mon Oct 15 05:02:15 2018][1539572535276][39702] [YC#25210] 1515484.528-1515484.734: YC 17595521KB->10024311KB (25165824KB), 0.206 s, sum of pauses 202.806 ms, longest pause 202.806 ms.
[INFO ][memory ][Mon Oct 15 05:02:14 2018][1539572534975][31471] [YC#26639] 1515484.150-1515484.434: YC 19131410KB->11734070KB (25165824KB), 0.285 s, sum of pauses 281.834 ms, longest pause 281.834 ms.
[INFO ][memory ][Mon Oct 15 05:02:13 2018][1539572533083][31471] [YC#26638] 1515482.270-1515482.547: YC 18232689KB->10852829KB (25165824KB), 0.277 s, sum of pauses 266.289 ms, longest pause 266.289 ms.
[INFO ][memory ][Mon Oct 15 05:02:12 2018][1539572532362][39702] [YC#25209] 1515481.665-1515481.828: YC 16599376KB->9040506KB (25165824KB), 0.163 s, sum of pauses 160.888 ms, longest pause 160.888 ms.
[INFO ][memory ][Mon Oct 15 05:02:10 2018][1539572530595][31471] [YC#26637] 1515479.747-1515480.066: YC 17129853KB->9791030KB (25165824KB), 0.319 s, sum of pauses 316.307 ms, longest pause 316.307 ms.
[INFO ][memory ][Mon Oct 15 05:02:09 2018][1539572529569][39702] [YC#25208] 1515478.868-1515479.042: YC 15741554KB->8205106KB (25165824KB), 0.174 s, sum of pauses 171.676 ms, longest pause 171.676 ms.
[INFO ][memory ][Mon Oct 15 05:02:27 2018][1539572547804][22283] [YC#25365] 1515496.024-1515496.219: YC 23382615KB->15814131KB (25165824KB), 0.195 s, sum of pauses 193.042 ms, longest pause 193.042 ms.
[INFO ][memory ][Mon Oct 15 05:02:08 2018][1539572528157][31471] [YC#26636] 1515477.365-1515477.635: YC 15911489KB->8629367KB (25165824KB), 0.270 s, sum of pauses 266.539 ms, longest pause 266.539 ms.
[INFO ][memory ][Mon Oct 15 05:02:05 2018][1539572525501][39702] [OC#12378] 1515474.479-1515474.985: OC 25165824KB->4399306KB (25165824KB), 0.506 s, sum of pauses 464.300 ms, longest pause 464.300 ms.
[INFO ][memory ][Mon Oct 15 05:02:04 2018][1539572524993][39702] [YC#25207] 1515474.331-1515474.479: YC 25136067KB->25165824KB (25165824KB), 0.148 s, sum of pauses 146.501 ms, longest pause 146.501 ms.
[INFO ][memory ][Mon Oct 15 05:02:00 2018][1539572520823][31471] [OC#11011] 1515469.400-1515470.321: OC 25165824KB->4625756KB (25165824KB), 0.922 s, sum of pauses 880.169 ms, longest pause 880.169 ms.
[INFO ][memory ][Mon Oct 15 05:02:00 2018][1539572520205][39702] [YC#25206] 1515469.523-1515469.704: YC 24393991KB->16822407KB (25165824KB), 0.181 s, sum of pauses 178.844 ms, longest pause 178.844 ms.
[INFO ][memory ][Mon Oct 15 05:01:59 2018][1539572519898][31471] [YC#26635] 1515469.123-1515469.399: YC 25132824KB->25165824KB (25165824KB), 0.276 s, sum of pauses 273.806 ms, longest pause 273.806 ms.
[INFO ][memory ][Mon Oct 15 05:01:58 2018][1539572518554][39702] [YC#25205] 1515467.813-1515468.057: YC 23386348KB->15834451KB (25165824KB), 0.245 s, sum of pauses 228.357 ms, longest pause 228.357 ms.
[INFO ][memory ][Mon Oct 15 05:01:57 2018][1539572517484][31471] [YC#26634] 1515466.677-1515466.991: YC 24120022KB->16675259KB (25165824KB), 0.314 s, sum of pauses 310.293 ms, longest pause 310.293 ms.
[INFO ][memory ][Mon Oct 15 05:01:56 2018][1539572516284][39702] [YC#25204] 1515465.546-1515465.793: YC 22368771KB->14823552KB (25165824KB), 0.248 s, sum of pauses 245.452 ms, longest pause 245.452 ms.
[INFO ][memory ][Mon Oct 15 05:01:54 2018][1539572514691][31471] [YC#26633] 1515463.958-1515464.206: YC 23054366KB->15637829KB (25165824KB), 0.248 s, sum of pauses 246.145 ms, longest pause 246.145 ms.
[INFO ][memory ][Mon Oct 15 05:01:52 2018][1539572512376][31471] [YC#26632] 1515461.595-1515461.897: YC 22065527KB->14631092KB (25165824KB), 0.302 s, sum of pauses 290.575 ms, longest pause 290.575 ms.
[INFO ][memory ][Mon Oct 15 05:01:50 2018][1539572510463][22283] [YC#25352] 1515458.815-1515458.981: YC 22006251KB->14467851KB (25165824KB), 0.166 s, sum of pauses 163.628 ms, longest pause 163.628 ms.
[INFO ][memory ][Mon Oct 15 05:01:49 2018][1539572509938][31471] [YC#26631] 1515459.216-1515459.466: YC 21096930KB->13682705KB (25165824KB), 0.250 s, sum of pauses 247.079 ms, longest pause 247.079 ms.
[INFO ][memory ][Mon Oct 15 05:01:47 2018][1539572507854][31471] [YC#26630] 1515457.066-1515457.388: YC 20107965KB->12675344KB (25165824KB), 0.322 s, sum of pauses 317.788 ms, longest pause 317.788 ms.
[INFO ][memory ][Mon Oct 15 05:01:47 2018][1539572507145][22283] [YC#25351] 1515455.488-1515455.672: YC 21046196KB->13513481KB (25165824KB), 0.184 s, sum of pauses 182.092 ms, longest pause 182.092 ms.
[INFO ][memory ][Mon Oct 15 05:01:45 2018][1539572505384][31471] [YC#26629] 1515454.533-1515454.925: YC 19172304KB->11756475KB (25165824KB), 0.391 s, sum of pauses 386.566 ms, longest pause 386.566 ms.
[INFO ][memory ][Mon Oct 15 05:01:44 2018][1539572504699][22283] [YC#25350] 1515453.019-1515453.233: YC 20162481KB->12638498KB (25165824KB), 0.214 s, sum of pauses 207.829 ms, longest pause 207.829 ms.
[INFO ][memory ][Mon Oct 15 05:01:43 2018][1539572503514][31471] [YC#26628] 1515452.702-1515453.059: YC 18136523KB->10709877KB (25165824KB), 0.358 s, sum of pauses 347.053 ms, longest pause 347.053 ms.
[INFO ][memory ][Mon Oct 15 05:01:42 2018][1539572502306][22283] [YC#25349] 1515450.632-1515450.847: YC 19199046KB->11663083KB (25165824KB), 0.214 s, sum of pauses 209.849 ms, longest pause 209.849 ms.
[INFO ][memory ][Mon Oct 15 05:01:41 2018][1539572501580][31471] [YC#26627] 1515450.819-1515451.131: YC 17160983KB->9728537KB (25165824KB), 0.312 s, sum of pauses 304.842 ms, longest pause 304.842 ms.
[INFO ][memory ][Mon Oct 15 05:01:40 2018][1539572500216][22283] [YC#25348] 1515448.574-1515448.762: YC 18313161KB->10773688KB (25165824KB), 0.188 s, sum of pauses 185.269 ms, longest pause 185.269 ms.
[INFO ][memory ][Mon Oct 15 05:01:39 2018][1539572499467][31471] [YC#26626] 1515448.715-1515449.024: YC 16051354KB->8677030KB (25165824KB), 0.309 s, sum of pauses 268.496 ms, longest pause 268.496 ms.
[INFO ][memory ][Mon Oct 15 05:01:37 2018][1539572497349][22283] [YC#25347] 1515445.739-1515445.903: YC 17317108KB->9802556KB (25165824KB), 0.163 s, sum of pauses 161.402 ms, longest pause 161.402 ms.
[INFO ][memory ][Mon Oct 15 05:01:36 2018][1539572496658][31471] [OC#11010] 1515444.278-1515446.222: OC 16680241KB->5040447KB (25165824KB), 1.944 s, sum of pauses 1829.687 ms, longest pause 1829.687 ms.
